,Año,Trimestre,Provincia,Velocidad,Conexiones
428,2022.0,1.0,Santa Fe,Hasta 512 kbps,468.0
429,2022.0,1.0,Santiago Del Estero,Hasta 512 kbps,178.0
430,2022.0,1.0,Tierra Del Fuego,Hasta 512 kbps,24.0
431,2022.0,1.0,Tucumán,Hasta 512 kbps,39.0
432,2022.0,2.0,Buenos Aires,Hasta 512 kbps,241.428
433,2022.0,2.0,Capital Federal,Hasta 512 kbps,517.0
434,2022.0,2.0,Catamarca,Hasta 512 kbps,71.0
435,2022.0,2.0,Chaco,Hasta 512 kbps,572.0
436,2022.0,2.0,Chubut,Hasta 512 kbps,109.0
437,2022.0,2.0,Córdoba,Hasta 512 kbps,99.0
438,2022.0,2.0,Corrientes,Hasta 512 kbps,67.0
439,2022.0,2.0,Entre Ríos,Hasta 512 kbps,107.0
440,2022.0,2.0,Formosa,Hasta 512 kbps,97.0
441,2022.0,2.0,Jujuy,Hasta 512 kbps,58.0
442,2022.0,2.0,La Pampa,Hasta 512 kbps,68.0
443,2022.0,2.0,La Rioja,Hasta 512 kbps,18.0
444,2022.0,2.0,Mendoza,Hasta 512 kbps,103.0
445,2022.0,2.0,Misiones,Hasta 512 kbps,51.0
446,2022.0,2.0,Neuquén,Hasta 512 kbps,134.0
447,2022.0,2.0,Río Negro,Hasta 512 kbps,111.0
448,2022.0,2.0,Salta,Hasta 512 kbps,114.0
449,2022.0,2.0,San Juan,Hasta 512 kbps,24.0
450,2022.0,2.0,San Luis,Hasta 512 kbps,60.0
451,2022.0,2.0,Santa Cruz,Hasta 512 kbps,52.0
452,2022.0,2.0,Santa Fe,Hasta 512 kbps,468.0
453,2022.0,2.0,Santiago Del Estero,Hasta 512 kbps,178.0
454,2022.0,2.0,Tierra Del Fuego,Hasta 512 kbps,22.0
455,2022.0,2.0,Tucumán,Hasta 512 kbps,39.0
456,2022.0,3.0,Buenos Aires,Hasta 512 kbps,28934.0
457,2022.0,3.0,Capital Federal,Hasta 512 kbps,516.0
458,2022.0,3.0,Catamarca,Hasta 512 kbps,71.0
459,2022.0,3.0,Chaco,Hasta 512 kbps,572.0
460,2022.0,3.0,Chubut,Hasta 512 kbps,109.0
461,2022.0,3.0,Córdoba,Hasta 512 kbps,99.0
462,2022.0,3.0,Corrientes,Hasta 512 kbps,67.0
463,2022.0,3.0,Entre Ríos,Hasta 512 kbps,107.0
464,2022.0,3.0,Formosa,Hasta 512 kbps,84.0
465,2022.0,3.0,Jujuy,Hasta 512 kbps,58.0
466,2022.0,3.0,La Pampa,Hasta 512 kbps,68.0
467,2022.0,3.0,La Rioja,Hasta 512 kbps,18.0
468,2022.0,3.0,Mendoza,Hasta 512 kbps,103.0
469,2022.0,3.0,Misiones,Hasta 512 kbps,51.0
470,2022.0,3.0,Neuquén,Hasta 512 kbps,168.0
471,2022.0,3.0,Río Negro,Hasta 512 kbps,111.0
472,2022.0,3.0,Salta,Hasta 512 kbps,114.0
473,2022.0,3.0,San Juan,Hasta 512 kbps,24.0
474,2022.0,3.0,San Luis,Hasta 512 kbps,60.0
475,2022.0,3.0,Santa Cruz,Hasta 512 kbps,51.0
476,2022.0,3.0,Santa Fe,Hasta 512 kbps,468.0
477,2022.0,3.0,Santiago Del Estero,Hasta 512 kbps,178.0
478,2022.0,3.0,Tierra Del Fuego,Hasta 512 kbps,22.0
479,2022.0,3.0,Tucumán,Hasta 512 kbps,39.0
480,2022.0,4.0,Buenos Aires,Hasta 512 kbps,238.724
481,2022.0,4.0,Capital Federal,Hasta 512 kbps,516.0
482,2022.0,4.0,Catamarca,Hasta 512 kbps,71.0
483,2022.0,4.0,Chaco,Hasta 512 kbps,572.0
484,2022.0,4.0,Chubut,Hasta 512 kbps,109.0
485,2022.0,4.0,Córdoba,Hasta 512 kbps,99.0
486,2022.0,4.0,Corrientes,Hasta 512 kbps,67.0
487,2022.0,4.0,Entre Ríos,Hasta 512 kbps,107.0
488,2022.0,4.0,Formosa,Hasta 512 kbps,84.0
489,2022.0,4.0,Jujuy,Hasta 512 kbps,58.0
490,2022.0,4.0,La Pampa,Hasta 512 kbps,68.0
491,2022.0,4.0,La Rioja,Hasta 512 kbps,18.0
492,2022.0,4.0,Mendoza,Hasta 512 kbps,103.0
493,2022.0,4.0,Misiones,Hasta 512 kbps,51.0
494,2022.0,4.0,Neuquén,Hasta 512 kbps,168.0
495,2022.0,4.0,Río Negro,Hasta 512 kbps,111.0
496,2022.0,4.0,Salta,Hasta 512 kbps,114.0
497,2022.0,4.0,San Juan,Hasta 512 kbps,24.0
498,2022.0,4.0,San Luis,Hasta 512 kbps,60.0
499,2022.0,4.0,Santa Cruz,Hasta 512 kbps,51.0
500,2022.0,4.0,Santa Fe,Hasta 512 kbps,468.0
501,2022.0,4.0,Santiago Del Estero,Hasta 512 kbps,178.0
502,2022.0,4.0,Tierra Del Fuego,Hasta 512 kbps,22.0
503,2022.0,4.0,Tucumán,Hasta 512 kbps,39.0
504,2017.0,4.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
505,2017.0,4.0,Capital Federal,Entre 1 Mbps y 6 Mbps,1304.23
506,2017.0,4.0,Catamarca,Entre 1 Mbps y 6 Mbps,256.074
507,2017.0,4.0,Chaco,Entre 1 Mbps y 6 Mbps,101.08
508,2017.0,4.0,Chubut,Entre 1 Mbps y 6 Mbps,671.088
509,2017.0,4.0,Córdoba,Entre 1 Mbps y 6 Mbps,280.837
510,2017.0,4.0,Corrientes,Entre 1 Mbps y 6 Mbps,877.2429999999999
511,2017.0,4.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,1078.482
512,2017.0,4.0,Formosa,Entre 1 Mbps y 6 Mbps,528.704
513,2017.0,4.0,Jujuy,Entre 1 Mbps y 6 Mbps,39.553
514,2017.0,4.0,La Pampa,Entre 1 Mbps y 6 Mbps,67.05199999999999
515,2017.0,4.0,La Rioja,Entre 1 Mbps y 6 Mbps,42.775
516,2017.0,4.0,Mendoza,Entre 1 Mbps y 6 Mbps,432.391
517,2017.0,4.0,Misiones,Entre 1 Mbps y 6 Mbps,76.688
518,2017.0,4.0,Neuquén,Entre 1 Mbps y 6 Mbps,821.282
519,2017.0,4.0,Río Negro,Entre 1 Mbps y 6 Mbps,1709.448
520,2017.0,4.0,Salta,Entre 1 Mbps y 6 Mbps,252.105
521,2017.0,4.0,San Juan,Entre 1 Mbps y 6 Mbps,85.497
522,2017.0,4.0,San Luis,Entre 1 Mbps y 6 Mbps,18.816
523,2017.0,4.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,171.93000000000004
524,2017.0,4.0,Santa Fe,Entre 1 Mbps y 6 Mbps,309.998
525,2017.0,4.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,59.528
526,2017.0,4.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,36.329
527,2017.0,4.0,Tucumán,Entre 1 Mbps y 6 Mbps,246.582
528,2018.0,1.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
529,2018.0,1.0,Capital Federal,Entre 1 Mbps y 6 Mbps,1428.429
530,2018.0,1.0,Catamarca,Entre 1 Mbps y 6 Mbps,57.727
531,2018.0,1.0,Chaco,Entre 1 Mbps y 6 Mbps,102.446
532,2018.0,1.0,Chubut,Entre 1 Mbps y 6 Mbps,670.5730000000001
533,2018.0,1.0,Córdoba,Entre 1 Mbps y 6 Mbps,222.815
534,2018.0,1.0,Corrientes,Entre 1 Mbps y 6 Mbps,812.3760000000001
535,2018.0,1.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,1071.098
536,2018.0,1.0,Formosa,Entre 1 Mbps y 6 Mbps,1579.521
537,2018.0,1.0,Jujuy,Entre 1 Mbps y 6 Mbps,27.219
538,2018.0,1.0,La Pampa,Entre 1 Mbps y 6 Mbps,307.863
539,2018.0,1.0,La Rioja,Entre 1 Mbps y 6 Mbps,42.678
540,2018.0,1.0,Mendoza,Entre 1 Mbps y 6 Mbps,512.251
541,2018.0,1.0,Misiones,Entre 1 Mbps y 6 Mbps,143.712
542,2018.0,1.0,Neuquén,Entre 1 Mbps y 6 Mbps,807.7189999999999
543,2018.0,1.0,Río Negro,Entre 1 Mbps y 6 Mbps,596.3720000000001
544,2018.0,1.0,Salta,Entre 1 Mbps y 6 Mbps,66.328
545,2018.0,1.0,San Juan,Entre 1 Mbps y 6 Mbps,85.05
546,2018.0,1.0,San Luis,Entre 1 Mbps y 6 Mbps,246.685
547,2018.0,1.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,171.45700000000002
548,2018.0,1.0,Santa Fe,Entre 1 Mbps y 6 Mbps,262.00800000000004
549,2018.0,1.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,885.453
550,2018.0,1.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,44.976
551,2018.0,1.0,Tucumán,Entre 1 Mbps y 6 Mbps,375.514
552,2018.0,2.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
553,2018.0,2.0,Capital Federal,Entre 1 Mbps y 6 Mbps,524.074
554,2018.0,2.0,Catamarca,Entre 1 Mbps y 6 Mbps,304.334
555,2018.0,2.0,Chaco,Entre 1 Mbps y 6 Mbps,254.946
556,2018.0,2.0,Chubut,Entre 1 Mbps y 6 Mbps,805.877
557,2018.0,2.0,Córdoba,Entre 1 Mbps y 6 Mbps,219.63
558,2018.0,2.0,Corrientes,Entre 1 Mbps y 6 Mbps,280.023
559,2018.0,2.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,94.459
560,2018.0,2.0,Formosa,Entre 1 Mbps y 6 Mbps,1054.376
561,2018.0,2.0,Jujuy,Entre 1 Mbps y 6 Mbps,248.1
562,2018.0,2.0,La Pampa,Entre 1 Mbps y 6 Mbps,462.6880000000001
563,2018.0,2.0,La Rioja,Entre 1 Mbps y 6 Mbps,148.57100000000003
564,2018.0,2.0,Mendoza,Entre 1 Mbps y 6 Mbps,513.247
565,2018.0,2.0,Misiones,Entre 1 Mbps y 6 Mbps,199.774
566,2018.0,2.0,Neuquén,Entre 1 Mbps y 6 Mbps,962.128
567,2018.0,2.0,Río Negro,Entre 1 Mbps y 6 Mbps,75.05600000000001
568,2018.0,2.0,Salta,Entre 1 Mbps y 6 Mbps,858.126
569,2018.0,2.0,San Juan,Entre 1 Mbps y 6 Mbps,923.724
570,2018.0,2.0,San Luis,Entre 1 Mbps y 6 Mbps,318.685
571,2018.0,2.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,171.45700000000002
572,2018.0,2.0,Santa Fe,Entre 1 Mbps y 6 Mbps,262.603
573,2018.0,2.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,1299.1029999999998
574,2018.0,2.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,85.867
575,2018.0,2.0,Tucumán,Entre 1 Mbps y 6 Mbps,916.062
576,2018.0,3.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
577,2018.0,3.0,Capital Federal,Entre 1 Mbps y 6 Mbps,521.685
578,2018.0,3.0,Catamarca,Entre 1 Mbps y 6 Mbps,324.169
579,2018.0,3.0,Chaco,Entre 1 Mbps y 6 Mbps,260.197
580,2018.0,3.0,Chubut,Entre 1 Mbps y 6 Mbps,704.482
581,2018.0,3.0,Córdoba,Entre 1 Mbps y 6 Mbps,224.471
582,2018.0,3.0,Corrientes,Entre 1 Mbps y 6 Mbps,280.119
583,2018.0,3.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,96.095
584,2018.0,3.0,Formosa,Entre 1 Mbps y 6 Mbps,1063.582
585,2018.0,3.0,Jujuy,Entre 1 Mbps y 6 Mbps,240.836
586,2018.0,3.0,La Pampa,Entre 1 Mbps y 6 Mbps,463.112
587,2018.0,3.0,La Rioja,Entre 1 Mbps y 6 Mbps,147.54
588,2018.0,3.0,Mendoza,Entre 1 Mbps y 6 Mbps,528.794
589,2018.0,3.0,Misiones,Entre 1 Mbps y 6 Mbps,199.902
590,2018.0,3.0,Neuquén,Entre 1 Mbps y 6 Mbps,937.939
591,2018.0,3.0,Río Negro,Entre 1 Mbps y 6 Mbps,75.929
592,2018.0,3.0,Salta,Entre 1 Mbps y 6 Mbps,851.1650000000001
593,2018.0,3.0,San Juan,Entre 1 Mbps y 6 Mbps,65.522
594,2018.0,3.0,San Luis,Entre 1 Mbps y 6 Mbps,576.612
595,2018.0,3.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,175.672
596,2018.0,3.0,Santa Fe,Entre 1 Mbps y 6 Mbps,269.211
597,2018.0,3.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,1319.9989999999998
598,2018.0,3.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,86.524
599,2018.0,3.0,Tucumán,Entre 1 Mbps y 6 Mbps,903.736
600,2018.0,4.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
601,2018.0,4.0,Capital Federal,Entre 1 Mbps y 6 Mbps,375.189
602,2018.0,4.0,Catamarca,Entre 1 Mbps y 6 Mbps,319.653
603,2018.0,4.0,Chaco,Entre 1 Mbps y 6 Mbps,521.951
604,2018.0,4.0,Chubut,Entre 1 Mbps y 6 Mbps,763.3629999999999
605,2018.0,4.0,Córdoba,Entre 1 Mbps y 6 Mbps,228.475
606,2018.0,4.0,Corrientes,Entre 1 Mbps y 6 Mbps,711.701
607,2018.0,4.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,94.78
608,2018.0,4.0,Formosa,Entre 1 Mbps y 6 Mbps,334.65
609,2018.0,4.0,Jujuy,Entre 1 Mbps y 6 Mbps,340.417
610,2018.0,4.0,La Pampa,Entre 1 Mbps y 6 Mbps,571.007
611,2018.0,4.0,La Rioja,Entre 1 Mbps y 6 Mbps,146.179
612,2018.0,4.0,Mendoza,Entre 1 Mbps y 6 Mbps,450.197
613,2018.0,4.0,Misiones,Entre 1 Mbps y 6 Mbps,206.104
614,2018.0,4.0,Neuquén,Entre 1 Mbps y 6 Mbps,1334.03
615,2018.0,4.0,Río Negro,Entre 1 Mbps y 6 Mbps,83.41199999999999
616,2018.0,4.0,Salta,Entre 1 Mbps y 6 Mbps,259.291
617,2018.0,4.0,San Juan,Entre 1 Mbps y 6 Mbps,62.80800000000001
618,2018.0,4.0,San Luis,Entre 1 Mbps y 6 Mbps,561.6209999999999
619,2018.0,4.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,165.96399999999997
620,2018.0,4.0,Santa Fe,Entre 1 Mbps y 6 Mbps,276.30100000000004
621,2018.0,4.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,67.34100000000001
622,2018.0,4.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,299.649
623,2018.0,4.0,Tucumán,Entre 1 Mbps y 6 Mbps,1001.169
624,2019.0,1.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
625,2019.0,1.0,Capital Federal,Entre 1 Mbps y 6 Mbps,367.703
626,2019.0,1.0,Catamarca,Entre 1 Mbps y 6 Mbps,366.413
627,2019.0,1.0,Chaco,Entre 1 Mbps y 6 Mbps,524.233
628,2019.0,1.0,Chubut,Entre 1 Mbps y 6 Mbps,485.662
629,2019.0,1.0,Córdoba,Entre 1 Mbps y 6 Mbps,242.769
630,2019.0,1.0,Corrientes,Entre 1 Mbps y 6 Mbps,912.527
631,2019.0,1.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,107.013
632,2019.0,1.0,Formosa,Entre 1 Mbps y 6 Mbps,1318.7880000000002
633,2019.0,1.0,Jujuy,Entre 1 Mbps y 6 Mbps,340.417
634,2019.0,1.0,La Pampa,Entre 1 Mbps y 6 Mbps,601.007
635,2019.0,1.0,La Rioja,Entre 1 Mbps y 6 Mbps,146.179
636,2019.0,1.0,Mendoza,Entre 1 Mbps y 6 Mbps,466.122
637,2019.0,1.0,Misiones,Entre 1 Mbps y 6 Mbps,208.103
638,2019.0,1.0,Neuquén,Entre 1 Mbps y 6 Mbps,1362.049
639,2019.0,1.0,Río Negro,Entre 1 Mbps y 6 Mbps,84.845
640,2019.0,1.0,Salta,Entre 1 Mbps y 6 Mbps,260.043
641,2019.0,1.0,San Juan,Entre 1 Mbps y 6 Mbps,68.374
642,2019.0,1.0,San Luis,Entre 1 Mbps y 6 Mbps,668.7320000000001
643,2019.0,1.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,24.987
644,2019.0,1.0,Santa Fe,Entre 1 Mbps y 6 Mbps,296.798
645,2019.0,1.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,68.889
646,2019.0,1.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,1154.734
647,2019.0,1.0,Tucumán,Entre 1 Mbps y 6 Mbps,975.346
648,2019.0,2.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
649,2019.0,2.0,Capital Federal,Entre 1 Mbps y 6 Mbps,345.322
650,2019.0,2.0,Catamarca,Entre 1 Mbps y 6 Mbps,476.928
651,2019.0,2.0,Chaco,Entre 1 Mbps y 6 Mbps,521.01
652,2019.0,2.0,Chubut,Entre 1 Mbps y 6 Mbps,490.545
653,2019.0,2.0,Córdoba,Entre 1 Mbps y 6 Mbps,234.49
654,2019.0,2.0,Corrientes,Entre 1 Mbps y 6 Mbps,1223.8249999999998
655,2019.0,2.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,96.648
656,2019.0,2.0,Formosa,Entre 1 Mbps y 6 Mbps,367.945
657,2019.0,2.0,Jujuy,Entre 1 Mbps y 6 Mbps,480.178
658,2019.0,2.0,La Pampa,Entre 1 Mbps y 6 Mbps,70.371
659,2019.0,2.0,La Rioja,Entre 1 Mbps y 6 Mbps,134.808
660,2019.0,2.0,Mendoza,Entre 1 Mbps y 6 Mbps,466.419
661,2019.0,2.0,Misiones,Entre 1 Mbps y 6 Mbps,302.468
662,2019.0,2.0,Neuquén,Entre 1 Mbps y 6 Mbps,1049.387
663,2019.0,2.0,Río Negro,Entre 1 Mbps y 6 Mbps,650.502
664,2019.0,2.0,Salta,Entre 1 Mbps y 6 Mbps,58.302
665,2019.0,2.0,San Juan,Entre 1 Mbps y 6 Mbps,66.899
666,2019.0,2.0,San Luis,Entre 1 Mbps y 6 Mbps,1244.334
667,2019.0,2.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,638.2030000000001
668,2019.0,2.0,Santa Fe,Entre 1 Mbps y 6 Mbps,285.023
669,2019.0,2.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,754.495
670,2019.0,2.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,1091.773
671,2019.0,2.0,Tucumán,Entre 1 Mbps y 6 Mbps,1075.555
672,2019.0,3.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,0.0
673,2019.0,3.0,Capital Federal,Entre 1 Mbps y 6 Mbps,805.398
674,2019.0,3.0,Catamarca,Entre 1 Mbps y 6 Mbps,303.146
675,2019.0,3.0,Chaco,Entre 1 Mbps y 6 Mbps,1004.992
676,2019.0,3.0,Chubut,Entre 1 Mbps y 6 Mbps,484.006
677,2019.0,3.0,Córdoba,Entre 1 Mbps y 6 Mbps,225.735
678,2019.0,3.0,Corrientes,Entre 1 Mbps y 6 Mbps,745.777
679,2019.0,3.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,95.501
680,2019.0,3.0,Formosa,Entre 1 Mbps y 6 Mbps,259.384
681,2019.0,3.0,Jujuy,Entre 1 Mbps y 6 Mbps,278.106
682,2019.0,3.0,La Pampa,Entre 1 Mbps y 6 Mbps,71.082
683,2019.0,3.0,La Rioja,Entre 1 Mbps y 6 Mbps,37.877
684,2019.0,3.0,Mendoza,Entre 1 Mbps y 6 Mbps,269.534
685,2019.0,3.0,Misiones,Entre 1 Mbps y 6 Mbps,494.078
686,2019.0,3.0,Neuquén,Entre 1 Mbps y 6 Mbps,195.571
687,2019.0,3.0,Río Negro,Entre 1 Mbps y 6 Mbps,954.757
688,2019.0,3.0,Salta,Entre 1 Mbps y 6 Mbps,63.193
689,2019.0,3.0,San Juan,Entre 1 Mbps y 6 Mbps,1168.7130000000002
690,2019.0,3.0,San Luis,Entre 1 Mbps y 6 Mbps,1354.015
691,2019.0,3.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,637.615
692,2019.0,3.0,Santa Fe,Entre 1 Mbps y 6 Mbps,282.233
693,2019.0,3.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,730.916
694,2019.0,3.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,1066.9919999999995
695,2019.0,3.0,Tucumán,Entre 1 Mbps y 6 Mbps,472.48
696,2019.0,4.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,1199.69
697,2019.0,4.0,Capital Federal,Entre 1 Mbps y 6 Mbps,669.5420000000001
698,2019.0,4.0,Catamarca,Entre 1 Mbps y 6 Mbps,271.791
699,2019.0,4.0,Chaco,Entre 1 Mbps y 6 Mbps,1382.644
700,2019.0,4.0,Chubut,Entre 1 Mbps y 6 Mbps,469.075
701,2019.0,4.0,Córdoba,Entre 1 Mbps y 6 Mbps,239.811
702,2019.0,4.0,Corrientes,Entre 1 Mbps y 6 Mbps,1705.2200000000005
703,2019.0,4.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,79.79599999999999
704,2019.0,4.0,Formosa,Entre 1 Mbps y 6 Mbps,44.507000000000005
705,2019.0,4.0,Jujuy,Entre 1 Mbps y 6 Mbps,565.08
706,2019.0,4.0,La Pampa,Entre 1 Mbps y 6 Mbps,73.439
707,2019.0,4.0,La Rioja,Entre 1 Mbps y 6 Mbps,37.13
708,2019.0,4.0,Mendoza,Entre 1 Mbps y 6 Mbps,1142.966
709,2019.0,4.0,Misiones,Entre 1 Mbps y 6 Mbps,998.215
710,2019.0,4.0,Neuquén,Entre 1 Mbps y 6 Mbps,278.346
711,2019.0,4.0,Río Negro,Entre 1 Mbps y 6 Mbps,1221.428
712,2019.0,4.0,Salta,Entre 1 Mbps y 6 Mbps,86.304
713,2019.0,4.0,San Juan,Entre 1 Mbps y 6 Mbps,1157.8639999999998
714,2019.0,4.0,San Luis,Entre 1 Mbps y 6 Mbps,2039.485
715,2019.0,4.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,637.343
716,2019.0,4.0,Santa Fe,Entre 1 Mbps y 6 Mbps,630.669
717,2019.0,4.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,1036.1760000000002
718,2019.0,4.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,984.526
719,2019.0,4.0,Tucumán,Entre 1 Mbps y 6 Mbps,462.13
720,2020.0,1.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,1157.772
721,2020.0,1.0,Capital Federal,Entre 1 Mbps y 6 Mbps,645.33
722,2020.0,1.0,Catamarca,Entre 1 Mbps y 6 Mbps,270.793
723,2020.0,1.0,Chaco,Entre 1 Mbps y 6 Mbps,1535.958
724,2020.0,1.0,Chubut,Entre 1 Mbps y 6 Mbps,469.359
725,2020.0,1.0,Córdoba,Entre 1 Mbps y 6 Mbps,230.613
726,2020.0,1.0,Corrientes,Entre 1 Mbps y 6 Mbps,1704.106
727,2020.0,1.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,68.22800000000001
728,2020.0,1.0,Formosa,Entre 1 Mbps y 6 Mbps,43.925
729,2020.0,1.0,Jujuy,Entre 1 Mbps y 6 Mbps,834.347
730,2020.0,1.0,La Pampa,Entre 1 Mbps y 6 Mbps,70.34100000000001
731,2020.0,1.0,La Rioja,Entre 1 Mbps y 6 Mbps,36.569
732,2020.0,1.0,Mendoza,Entre 1 Mbps y 6 Mbps,490.393
733,2020.0,1.0,Misiones,Entre 1 Mbps y 6 Mbps,951.885
734,2020.0,1.0,Neuquén,Entre 1 Mbps y 6 Mbps,281.45
735,2020.0,1.0,Río Negro,Entre 1 Mbps y 6 Mbps,1219.3100000000002
736,2020.0,1.0,Salta,Entre 1 Mbps y 6 Mbps,1153.218
737,2020.0,1.0,San Juan,Entre 1 Mbps y 6 Mbps,1174.168
738,2020.0,1.0,San Luis,Entre 1 Mbps y 6 Mbps,1728.217
739,2020.0,1.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,22.044
740,2020.0,1.0,Santa Fe,Entre 1 Mbps y 6 Mbps,647.0910000000001
741,2020.0,1.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,1035.307
742,2020.0,1.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,973.921
743,2020.0,1.0,Tucumán,Entre 1 Mbps y 6 Mbps,228.722
744,2020.0,2.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,1516.085
745,2020.0,2.0,Capital Federal,Entre 1 Mbps y 6 Mbps,625.521
746,2020.0,2.0,Catamarca,Entre 1 Mbps y 6 Mbps,321.757
747,2020.0,2.0,Chaco,Entre 1 Mbps y 6 Mbps,2160.529
748,2020.0,2.0,Chubut,Entre 1 Mbps y 6 Mbps,618.2080000000001
749,2020.0,2.0,Córdoba,Entre 1 Mbps y 6 Mbps,232.84
750,2020.0,2.0,Corrientes,Entre 1 Mbps y 6 Mbps,994.863
751,2020.0,2.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,880.993
752,2020.0,2.0,Formosa,Entre 1 Mbps y 6 Mbps,21.804
753,2020.0,2.0,Jujuy,Entre 1 Mbps y 6 Mbps,756.8820000000001
754,2020.0,2.0,La Pampa,Entre 1 Mbps y 6 Mbps,68.82499999999999
755,2020.0,2.0,La Rioja,Entre 1 Mbps y 6 Mbps,37.674
756,2020.0,2.0,Mendoza,Entre 1 Mbps y 6 Mbps,154.615
757,2020.0,2.0,Misiones,Entre 1 Mbps y 6 Mbps,484.592
758,2020.0,2.0,Neuquén,Entre 1 Mbps y 6 Mbps,324.431
759,2020.0,2.0,Río Negro,Entre 1 Mbps y 6 Mbps,1221.002
760,2020.0,2.0,Salta,Entre 1 Mbps y 6 Mbps,1558.614
761,2020.0,2.0,San Juan,Entre 1 Mbps y 6 Mbps,751.9159999999999
762,2020.0,2.0,San Luis,Entre 1 Mbps y 6 Mbps,2032.03
763,2020.0,2.0,Santa Cruz,Entre 1 Mbps y 6 Mbps,82.46199999999999
764,2020.0,2.0,Santa Fe,Entre 1 Mbps y 6 Mbps,588.613
765,2020.0,2.0,Santiago Del Estero,Entre 1 Mbps y 6 Mbps,1031.558
766,2020.0,2.0,Tierra Del Fuego,Entre 1 Mbps y 6 Mbps,914.33
767,2020.0,2.0,Tucumán,Entre 1 Mbps y 6 Mbps,276.385
768,2020.0,3.0,Buenos Aires,Entre 1 Mbps y 6 Mbps,1500.7509999999995
769,2020.0,3.0,Capital Federal,Entre 1 Mbps y 6 Mbps,613.658
770,2020.0,3.0,Catamarca,Entre 1 Mbps y 6 Mbps,322.292
771,2020.0,3.0,Chaco,Entre 1 Mbps y 6 Mbps,614.458
772,2020.0,3.0,Chubut,Entre 1 Mbps y 6 Mbps,1216.5690000000002
773,2020.0,3.0,Córdoba,Entre 1 Mbps y 6 Mbps,238.675
774,2020.0,3.0,Corrientes,Entre 1 Mbps y 6 Mbps,975.893
775,2020.0,3.0,Entre Ríos,Entre 1 Mbps y 6 Mbps,902.051
776,2020.0,3.0,Formosa,Entre 1 Mbps y 6 Mbps,21.616
777,2020.0,3.0,Jujuy,Entre 1 Mbps y 6 Mbps,758.548
778,2020.0,3.0,La Pampa,Entre 1 Mbps y 6 Mbps,64.312
779,2020.0,3.0,La Rioja,Entre 1 Mbps y 6 Mbps,37.4
780,2020.0,3.0,Mendoza,Entre 1 Mbps y 6 Mbps,153.765
781,2020.0,3.0,Misiones,Entre 1 Mbps y 6 Mbps,483.77
782,2020.0,3.0,Neuquén,Entre 1 Mbps y 6 Mbps,323.713
