,Provincia,Partido,Localidad,ADSL,Cablemodem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
2399,BUENOS AIRES,Esteban Echeverría,9 De Abril,True,True,True,True,True,True,True,True,False
2400,BUENOS AIRES,Esteban Echeverría,Canning,True,True,False,True,True,True,True,True,False
2401,CORDOBA,Marcos Juárez,Colonia Italiana,False,True,False,False,False,True,False,True,False
2402,CORDOBA,Marcos Juárez,Colonia Veinticinco,False,False,False,False,False,False,False,False,False
2403,CORDOBA,Marcos Juárez,Corral de Bustos,True,True,False,True,True,True,True,True,False
2404,CORDOBA,Marcos Juárez,Cruz Alta,True,False,False,True,True,True,True,True,True
2405,CORDOBA,Marcos Juárez,General Baldissera,True,False,False,False,True,True,True,False,True
2406,CORDOBA,Marcos Juárez,General Roca,True,False,False,True,True,True,True,False,True
2407,CORDOBA,Marcos Juárez,Guatimozín,True,False,False,False,True,True,False,True,True
2408,CORDOBA,Marcos Juárez,Inriville,True,False,False,False,True,True,True,True,False
2409,CORDOBA,Marcos Juárez,Isla Verde,True,True,False,True,True,True,True,False,False
2410,CORDOBA,Marcos Juárez,Leones,True,True,False,True,True,True,True,True,False
2411,CORDOBA,Marcos Juárez,Los Surgentes,True,False,False,True,True,True,True,False,True
2412,ENTRE RIOS,Colón,Colón,True,True,False,True,True,True,True,True,True
2413,ENTRE RIOS,Colón,Colonia Hugues,False,False,False,False,False,False,False,True,False
2414,ENTRE RIOS,Colón,El Brillante,False,False,False,False,False,False,False,True,False
2415,ENTRE RIOS,Colón,El Colorado,False,False,False,False,True,True,False,False,False
2416,ENTRE RIOS,Colón,Hambis,False,False,False,False,False,False,False,True,False
2417,ENTRE RIOS,Colón,Hocker,False,False,False,False,True,False,False,False,False
2418,ENTRE RIOS,Colón,Hocker,False,False,False,False,True,False,False,True,True
2419,ENTRE RIOS,Colón,La Clarita,False,False,False,True,True,False,True,True,False
2420,ENTRE RIOS,Colón,Pueblo Cazes,False,False,False,False,False,False,False,True,False
2421,ENTRE RIOS,Colón,Pueblo Liebig's,False,False,False,True,True,True,True,True,False
2422,ENTRE RIOS,Colón,San José,True,False,False,False,True,True,True,True,False
2423,ENTRE RIOS,Colón,Ubajay,True,False,False,True,True,True,True,True,False
2424,ENTRE RIOS,Colón,Villa Elisa,True,True,False,True,True,True,True,True,False
2425,ENTRE RIOS,Concordia,Benito Legeren,False,False,False,False,True,True,False,False,False
2426,ENTRE RIOS,Concordia,Calabacilla,False,False,False,False,True,True,False,False,False
2427,ENTRE RIOS,Concordia,Clodomiro Ledesma,False,False,False,False,True,False,False,True,False
2428,LA PAMPA,Trenel,Metileo,False,False,False,False,True,True,True,True,True
2429,LA PAMPA,Trenel,Trenel,True,True,False,False,True,True,True,True,True
2430,LA PAMPA,Utracán,Ataliva Roca,False,False,False,True,True,True,True,True,True
2431,LA PAMPA,Utracán,Chacharramendi,False,False,False,False,True,False,True,True,True
2432,LA PAMPA,Utracán,Colonia Santa María,False,False,True,True,False,False,True,True,False
2433,LA PAMPA,Utracán,General Acha,True,True,False,True,True,True,True,True,True
2434,LA PAMPA,Utracán,Quehué,False,False,False,True,False,False,True,True,True
2435,LA PAMPA,Utracán,Unanué,False,False,False,True,False,False,False,True,False
2436,LA RIOJA,Arauco,Aimogasta,True,True,False,True,True,True,True,True,True
2437,LA RIOJA,Arauco,Arauco,False,False,False,False,False,False,False,False,False
2438,LA RIOJA,Arauco,Bañado de los Pantanos,False,False,False,False,False,False,False,False,False
2439,LA RIOJA,Arauco,Estación Mazán,False,False,False,False,True,False,False,True,True
2440,LA RIOJA,Arauco,Machigasta,False,False,False,False,True,True,False,False,False
2441,LA RIOJA,Arauco,San Antonio,False,False,False,False,True,False,False,False,False
2442,BUENOS AIRES,Malvinas Argentinas,Grand Bourg,True,True,False,True,True,True,True,False,False
2443,BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,True,True,False,True,True,True,True,True,False
2444,BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,True,True,True,True,True,True,True,True,False
2445,BUENOS AIRES,Malvinas Argentinas,Los Polvorines,True,True,True,True,True,True,True,True,True
2446,BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,False,True,False,True,False,False,False,True,False
2447,BUENOS AIRES,Malvinas Argentinas,Tortuguitas,True,True,False,True,True,True,True,False,False
2448,BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,True,True,True,True,True,True,True,True,False
2449,BUENOS AIRES,Mar Chiquita,Atlantida,False,False,False,False,True,True,False,False,False
2450,BUENOS AIRES,Ensenada,Dique Nº 1,False,False,False,False,True,True,False,False,False
2451,BUENOS AIRES,Ensenada,Ensenada,True,True,True,True,True,True,True,True,False
2452,BUENOS AIRES,Ensenada,Isla Santiago (Oeste),False,False,False,False,True,False,False,False,False
2453,BUENOS AIRES,Ensenada,Punta Lara,False,False,False,False,True,True,False,False,False
2454,BUENOS AIRES,Ensenada,Villa Catela,False,False,False,False,True,True,False,True,False
2455,BUENOS AIRES,Escobar,Belen de Escobar,True,True,False,True,True,True,True,True,True
2456,BUENOS AIRES,Escobar,El cazador,False,True,False,True,True,True,True,False,False
2457,BUENOS AIRES,Escobar,Garín,True,True,False,True,True,True,True,True,True
2458,CORDOBA,Río Seco,Cerro Colorado,False,False,False,False,True,True,False,True,False
2459,BUENOS AIRES,Luján,Open Door (Est. Dr. Domingo Cabred),True,False,True,False,True,True,True,True,False
2460,BUENOS AIRES,Luján,Torres,True,False,False,False,True,True,True,True,False
2461,BUENOS AIRES,Magdalena,Atalaya,False,False,False,True,False,False,True,False,False
2462,BUENOS AIRES,Magdalena,General Mansilla (Est. Bartolomé Bavio),False,True,False,True,True,False,True,False,False
2463,BUENOS AIRES,Magdalena,Los Naranjos,False,False,False,True,False,False,False,False,False
2464,BUENOS AIRES,Magdalena,Magdalena,True,True,True,False,True,True,True,True,False
2465,BUENOS AIRES,Magdalena,Roberto J. Payró,False,False,False,False,False,False,False,True,False
2466,BUENOS AIRES,Magdalena,Vieytes,False,False,False,True,False,False,True,True,False
2467,BUENOS AIRES,Maipú,Las Armas,True,False,False,False,True,True,True,True,False
2468,BUENOS AIRES,Maipú,Maipú,True,False,True,False,True,True,True,True,False
2469,BUENOS AIRES,Maipú,Santo Domingo,False,False,False,False,True,False,True,True,True
2470,BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,True,False,False,True,True,True,False,False,False
2471,SAN LUIS,Belgrano,Santa Rosa Del Gigante,False,False,False,False,False,False,False,False,False
2472,SAN LUIS,Belgrano,Suyuque Nuevo,False,False,False,False,False,False,False,False,False
2473,BUENOS AIRES,Tres Arroyos,Claromecó,True,False,False,True,False,False,True,True,False
2474,BUENOS AIRES,Tres Arroyos,Copetonas,False,False,False,True,True,True,True,True,False
2475,BUENOS AIRES,Tres Arroyos,Dunamar,False,False,False,False,True,True,False,False,False
2476,BUENOS AIRES,Tres Arroyos,Lin Calel,False,False,False,False,False,False,False,True,False
2477,BUENOS AIRES,Tres Arroyos,Micaela Cascallares (Est. Cascallares),False,False,False,True,True,True,True,True,False
2478,BUENOS AIRES,Tres Arroyos,Orense,False,False,True,True,True,True,True,True,False
2479,BUENOS AIRES,Tres Arroyos,Reta,False,False,False,False,True,True,True,True,False
2480,BUENOS AIRES,Tres Arroyos,San Francisco de Bellocq,False,False,False,False,True,True,True,True,False
2481,BUENOS AIRES,Tres Arroyos,San Mayol,False,False,False,False,False,False,False,True,False
2482,BUENOS AIRES,Tres Arroyos,Tres Arroyos,True,True,True,True,True,True,True,True,True
2483,BUENOS AIRES,Tres Arroyos,Villa Rodríguez (Est. Barrow),False,False,False,False,True,False,False,False,False
2484,CORDOBA,Marcos Juárez,Marcos Juárez,True,True,False,True,True,True,True,True,False
2485,CORDOBA,Marcos Juárez,Monte Buey,True,False,False,False,True,True,True,False,False
2486,CORDOBA,Marcos Juárez,Noetinger,False,False,False,False,False,False,False,False,False
2487,CORDOBA,Marcos Juárez,Saira,True,False,False,False,False,False,True,False,False
2488,CORDOBA,Marcos Juárez,Saladillo,False,False,False,False,False,False,True,False,False
2489,CORDOBA,Marcos Juárez,Villa Elisa,True,False,True,False,False,False,True,False,False
2490,CORDOBA,Minas,Ciénaga del Coro,False,False,False,True,True,False,True,True,False
2491,CORDOBA,Minas,El Chacho,False,False,False,True,False,False,True,True,False
2492,CORDOBA,Minas,Estancia de Guadalupe,False,False,False,False,False,False,True,True,False
2493,CORDOBA,Minas,Guasapampa,False,False,False,False,False,False,False,True,False
2494,CORDOBA,Minas,La Playa,False,False,False,False,False,False,True,True,False
2495,CORDOBA,Minas,San Carlos Minas,True,False,False,True,True,True,True,True,False
2496,CORDOBA,Minas,Talaini,False,False,False,False,False,False,False,True,False
2497,CORDOBA,Minas,Tosno,False,False,False,False,False,False,False,True,False
2498,CORDOBA,Pocho,Chancani,False,False,False,False,True,False,True,True,False
2499,CORDOBA,Pocho,Las Palmas,False,False,False,False,False,False,False,True,False
2500,CORDOBA,Pocho,Los Talares,False,False,False,False,False,False,False,True,False
2501,CORDOBA,Río Seco,Chañar Viejo,False,False,False,False,False,False,False,False,False
2502,CORDOBA,Río Seco,Eufrasio Loza,False,False,False,False,False,False,False,False,False
2503,CORDOBA,Río Seco,Gütemberg,False,False,False,False,False,False,False,False,False
2504,CORDOBA,Río Seco,La Rinconada,False,False,False,False,True,False,False,False,False
2505,CORDOBA,Río Seco,Los Hoyos,False,False,False,False,True,False,False,False,False
2506,CORDOBA,Río Seco,Puesto de Castro,False,False,False,False,False,False,False,False,False
2507,CORDOBA,Río Seco,Rayo Cortado,False,False,False,False,False,False,False,True,False
2508,CORDOBA,Río Seco,San Pedro de Gütemberg,False,False,False,False,False,False,False,False,False
2509,CORDOBA,Río Seco,Santa Elena,False,False,False,False,True,False,False,False,False
2510,CORDOBA,Río Seco,Sebastián Elcano,False,False,False,True,True,True,True,False,False
2511,CORDOBA,Río Seco,Villa Candelaria,False,False,False,False,False,False,False,False,False
2512,CORDOBA,Río Seco,Villa de María,False,True,False,False,True,True,True,True,False
2513,CORDOBA,Río Segundo,Calchín,False,True,False,False,True,True,True,False,False
2514,CORDOBA,Río Segundo,Calchín Oeste,False,False,False,False,True,True,True,False,False
2515,CORDOBA,Río Segundo,Capilla del Carmen,False,True,False,False,True,False,True,True,False
2516,CORDOBA,Río Segundo,Carrilobo,False,True,False,False,True,True,True,True,True
2517,CORDOBA,Río Segundo,Colazo,False,False,False,True,True,True,True,False,True
2518,CORDOBA,Río Segundo,Colonia Videla,False,False,False,False,False,False,False,False,False
2519,ENTRE RIOS,Concordia,Colonia Ayuí,False,False,False,False,True,True,True,False,False
2520,ENTRE RIOS,Concordia,Colonia General Roca,False,False,False,False,False,False,False,False,False
2521,ENTRE RIOS,Concordia,Colonia Yeruá,False,False,False,False,False,False,False,False,False
2522,ENTRE RIOS,Concordia,Concordia,True,True,False,True,True,True,True,True,True
2523,ENTRE RIOS,Concordia,El Redomón,False,False,False,False,False,False,False,False,False
2524,ENTRE RIOS,Concordia,Estación Yeruá,False,False,False,False,True,False,True,False,False
2525,ENTRE RIOS,Concordia,Estación Yuquerí,False,False,False,False,False,False,False,False,False
2526,ENTRE RIOS,Concordia,Estancia Grande,False,False,False,False,True,False,False,False,False
2527,ENTRE RIOS,Concordia,La Criolla,False,False,False,True,True,True,True,True,False
2528,ENTRE RIOS,Concordia,Las Tejas,False,False,False,False,True,True,False,False,False
2529,ENTRE RIOS,Concordia,Los Charrúas,False,False,False,False,True,True,True,True,False
2530,ENTRE RIOS,Concordia,Nueva Escocia,False,False,False,False,True,False,False,False,False
2531,ENTRE RIOS,Concordia,Osvaldo Magnasco,False,False,False,False,True,False,True,False,False
2532,ENTRE RIOS,Concordia,Pedernal,False,False,False,False,True,False,False,True,False
2533,ENTRE RIOS,Concordia,Puerto Yeruá,False,False,False,False,True,False,True,False,False
2534,ENTRE RIOS,Concordia,Villa Adela,False,False,False,False,True,True,False,False,False
2535,ENTRE RIOS,Concordia,VILLA ZORRAQUIN,False,False,False,False,True,True,False,False,False
2536,BUENOS AIRES,Tres De Febrero,11 De Septiembre,True,True,False,True,True,True,True,False,True
2537,BUENOS AIRES,Tres De Febrero,Caseros,True,True,False,True,True,True,True,True,False
2538,BUENOS AIRES,Tres De Febrero,Churruca,True,True,False,True,True,True,True,False,False
2539,BUENOS AIRES,Tres De Febrero,Ciudad Jardín Lomas del Palomar,True,True,False,True,True,True,True,False,False
2540,BUENOS AIRES,Tres De Febrero,Ciudadela,True,True,True,True,True,True,True,True,True
2541,BUENOS AIRES,Tres De Febrero,El Libertador,True,True,False,False,True,True,True,False,False
2542,BUENOS AIRES,Tres De Febrero,Jose Ingenieros,True,True,False,True,True,True,True,True,False
2543,CORDOBA,San Javier,El Pueblito,False,False,False,False,False,False,False,False,False
2544,CORDOBA,San Javier,El Valle,False,False,False,False,False,False,False,False,False
2545,CORDOBA,San Javier,La Paz,False,False,False,False,True,True,True,True,True
2546,CORDOBA,San Javier,La Población,False,False,False,False,False,False,False,True,False
2547,CORDOBA,San Javier,La Ramada,False,False,False,False,False,False,False,True,False
2548,CORDOBA,San Javier,La Travesía,False,False,False,False,False,False,False,True,False
2549,CORDOBA,San Javier,Las Chacras,False,False,False,True,False,False,False,False,False
2550,CORDOBA,San Javier,Las Tapias,False,False,False,False,True,True,False,True,False
2551,CORDOBA,San Javier,Loma Bola,False,False,False,False,False,False,False,True,False
2552,CORDOBA,San Javier,Los Cerrillos,False,False,False,False,True,True,True,True,False
2553,CORDOBA,San Javier,Los Hornillos,True,False,False,False,True,True,True,True,False
2554,CORDOBA,San Javier,Los Molles,False,False,False,False,False,False,False,True,False
2555,CORDOBA,San Javier,Los Romeros,False,False,False,False,False,False,False,True,False
2556,CORDOBA,San Javier,Luyaba,False,False,False,False,True,False,True,True,False
2557,CORDOBA,San Javier,Quebracho Ladeado,False,False,False,False,False,False,False,True,False
2558,CORDOBA,San Javier,Quebrada de los Pozos,False,False,False,False,False,False,False,True,True
2559,CORDOBA,San Javier,San Javier y Yacanto,False,False,False,False,True,True,True,True,False
2560,CORDOBA,San Javier,San José,False,False,False,False,True,True,True,True,False
2561,LA RIOJA,Chilecito,Colonia Anguinán,False,True,False,True,False,False,True,True,False
2562,LA RIOJA,Chilecito,Colonia Catinzaco,False,False,False,False,False,False,False,False,False
2563,LA RIOJA,Chilecito,Colonia Malligasta,False,False,False,False,False,False,False,False,False
2564,LA RIOJA,Chilecito,Colonia Vichigasta,False,False,False,False,False,False,False,False,True
2565,LA RIOJA,Chilecito,Guanchín,False,False,False,False,False,False,False,True,False
2566,LA RIOJA,Chilecito,La Puntilla,False,False,False,False,False,False,False,False,False
2567,LA RIOJA,Chilecito,Los Sarmientos,False,False,False,False,True,False,False,False,False
2568,LA RIOJA,Chilecito,Malligasta,False,False,False,False,False,False,True,True,False
2569,LA RIOJA,Chilecito,Miranda,False,False,False,False,False,False,True,False,False
2570,LA RIOJA,Chilecito,Nonogasta,True,True,False,True,True,True,True,True,True
2571,LA RIOJA,Chilecito,San Miguel,False,False,False,False,False,False,False,False,False
2572,LA RIOJA,Chilecito,San Nicolás,False,False,False,False,False,False,False,True,False
2573,LA RIOJA,Chilecito,Santa Florentina,False,False,False,False,False,False,False,True,False
2574,LA RIOJA,Chilecito,Sañogasta,False,False,False,False,True,True,True,True,False
2575,LA RIOJA,Chilecito,Tilimuqui,False,False,False,False,False,False,False,True,False
2576,LA RIOJA,Chilecito,Vichigasta,True,False,False,True,True,True,True,True,True
2577,LA RIOJA,Coronel Felipe Varela,Aicuña,False,False,False,False,False,False,False,True,False
2578,LA RIOJA,Coronel Felipe Varela,Guandacol,False,True,False,True,True,False,True,False,True
2579,LA RIOJA,Coronel Felipe Varela,Los Palacios,False,False,False,False,True,False,False,True,False
2580,NEUQUEN,Zapala,Mariano Moreno,True,False,True,False,False,False,True,True,True
2581,NEUQUEN,Zapala,Ramon M. Castro,False,False,False,False,True,False,False,False,False
2582,NEUQUEN,Zapala,Zapala,True,False,True,True,True,True,True,True,True
2583,RIO NEGRO,25 de Mayo,Aguada de Guerra,False,False,False,False,False,False,False,True,False
2584,RIO NEGRO,25 de Mayo,Clemente Onelli,False,False,False,True,False,False,False,False,False
2585,RIO NEGRO,25 de Mayo,Colan Conhue,False,False,False,False,False,False,True,False,True
2586,RIO NEGRO,25 de Mayo,El Caín,False,False,False,False,False,False,True,False,True
2587,RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,True,False,True,True,True,True,True,True,True
2588,RIO NEGRO,25 de Mayo,Los Menucos,False,False,False,False,True,False,False,True,True
2589,RIO NEGRO,25 de Mayo,Maquinchao,False,False,False,False,True,False,True,True,True
2590,RIO NEGRO,25 de Mayo,Mina Santa Teresita,False,False,False,False,False,False,False,False,False
2591,RIO NEGRO,25 de Mayo,Pilquiniyeu,False,False,False,False,False,False,False,False,True
2592,RIO NEGRO,9 de Julio,Comicó,False,False,False,False,False,False,False,False,True
2593,RIO NEGRO,9 de Julio,Cona Niyeu,False,False,False,False,False,False,True,False,True
2594,RIO NEGRO,9 de Julio,Ministro Ramos Mexía,False,False,False,True,False,False,False,True,True
2595,RIO NEGRO,9 de Julio,Prahuaniyeu,False,False,False,False,False,False,True,False,True
2596,RIO NEGRO,9 de Julio,Sierra Colorada,False,False,False,True,True,False,False,True,True
2597,RIO NEGRO,9 de Julio,Treneta,False,False,False,False,False,False,False,True,False
2598,RIO NEGRO,9 de Julio,Yaminué,False,False,False,False,False,False,False,True,False
2599,RIO NEGRO,Adolfo Alsina,Bahía Creek,False,False,False,False,False,False,False,False,False
2600,RIO NEGRO,Adolfo Alsina,El Cóndor,False,False,False,False,True,True,True,True,False
2601,RIO NEGRO,Adolfo Alsina,El Juncal,False,False,False,False,False,False,False,False,False
2602,RIO NEGRO,Adolfo Alsina,Guardia Mitre,False,False,False,False,True,False,True,True,True
2603,RIO NEGRO,Adolfo Alsina,La Lobería,False,False,False,False,False,False,False,False,False
2604,RIO NEGRO,Adolfo Alsina,Loteo Costa de Río,False,False,False,False,False,False,False,False,False
2605,RIO NEGRO,Adolfo Alsina,Pozo Salado,False,False,False,False,False,False,False,False,False
2606,RIO NEGRO,Adolfo Alsina,San Javier,False,False,False,False,False,False,True,True,True
2607,RIO NEGRO,Adolfo Alsina,Viedma,True,True,True,True,True,True,True,True,True
2608,RIO NEGRO,Avellaneda,Barrio Unión,False,False,False,False,False,False,False,False,False
2609,RIO NEGRO,Avellaneda,Chelforó,False,False,False,False,False,False,False,False,False
2610,RIO NEGRO,Avellaneda,Chimpay,False,False,False,True,True,True,False,False,True
2611,RIO NEGRO,Avellaneda,Choele Choel,True,True,True,True,True,True,True,True,True
2612,RIO NEGRO,Avellaneda,Coronel Belisle,False,False,False,True,True,True,True,True,True
2613,SAN LUIS,Ayacucho,Quines,False,False,False,False,True,False,False,True,True
2614,SAN LUIS,Ayacucho,Río Juan Gómez,False,False,False,False,False,False,False,True,False
2615,SAN LUIS,Ayacucho,Rodeo De Cadenas,False,False,False,False,False,False,False,False,False
2616,SAN LUIS,Ayacucho,San Francisco del Monte de Oro,False,False,False,False,True,False,True,True,False
2617,SAN LUIS,Ayacucho,San Ignacio,False,False,False,False,False,False,False,False,False
2618,SAN LUIS,Ayacucho,San Miguel,False,False,False,False,False,False,False,False,True
2619,SAN LUIS,Ayacucho,San Roque,False,False,False,False,False,False,False,False,False
2620,SAN LUIS,Ayacucho,Santa Ana,False,False,False,False,False,False,False,False,False
2621,SAN LUIS,Ayacucho,Santa Rosa De Catantal,False,False,False,False,False,False,False,False,False
2622,SAN LUIS,Ayacucho,Santa Teresa,False,False,False,False,False,False,False,False,False
2623,SAN LUIS,Ayacucho,Santo Domingo,False,False,False,False,False,False,False,False,False
2624,SAN LUIS,Ayacucho,Talita,False,False,False,False,False,False,False,False,False
2625,SAN LUIS,Belgrano,Arbol Solo,False,False,False,False,False,False,False,False,False
2626,SAN LUIS,Belgrano,Bella Estancia,False,False,False,False,False,False,False,False,False
2627,SAN LUIS,Belgrano,Buen Orden,False,False,False,False,False,False,False,False,False
2628,SAN LUIS,Belgrano,El Barrial,False,False,False,False,False,False,False,False,False
2629,SAN LUIS,Belgrano,El Milagro,False,False,False,False,False,False,False,False,False
2630,SAN LUIS,Belgrano,El Recodo,False,False,False,False,False,False,False,False,False
2631,SAN LUIS,Belgrano,Estancia De Amieva,False,False,False,False,False,False,False,False,False
2632,SAN LUIS,Belgrano,Hualtaran,False,False,False,False,False,False,False,False,False
2633,SAN LUIS,Belgrano,La Calera,False,False,False,True,False,False,True,True,False
2634,SAN LUIS,Belgrano,Las Lagunitas,False,False,False,False,False,False,False,False,False
2635,SAN LUIS,Belgrano,Los Molles,False,False,False,False,False,False,False,True,False
2636,SAN LUIS,Belgrano,Los Ramblones,False,False,False,False,False,False,False,False,False
2637,SAN LUIS,Belgrano,Naranjo Esquino,False,False,False,False,False,False,False,False,False
2638,SAN LUIS,Belgrano,Nogolí,False,False,False,True,False,False,True,True,False
2639,SAN LUIS,Belgrano,Pozo Cavado,False,False,False,False,False,False,False,False,False
2640,SAN LUIS,Belgrano,Pozo Del Tala,False,False,False,False,False,False,False,False,False
2641,SAN LUIS,Belgrano,Represa Del Carmen,False,False,False,False,False,False,False,False,False
2642,SAN LUIS,Belgrano,San Antonio,False,False,False,False,False,False,False,False,False
2643,SAN LUIS,Belgrano,San Pedro,False,False,False,False,False,False,False,True,False
2644,SANTA FE,General López,Cañada del Ucle,True,False,False,False,False,False,True,False,False
2645,SANTA FE,General López,Carmen,False,False,False,False,True,True,True,True,False
2646,SANTA FE,General López,Carreras,False,True,False,False,True,True,True,True,False
2647,SANTA FE,General López,Chapuy,False,True,False,False,True,True,True,False,False
2648,SANTA FE,General López,Chovet,False,True,False,False,True,True,True,False,True
2649,SANTA FE,General López,Christophersen,False,False,False,True,True,False,True,True,False
2650,SANTA FE,General López,Diego de Alvear,True,False,False,True,True,True,True,True,False
2651,SANTA FE,General López,Elortondo,True,True,False,False,True,True,True,True,False
2652,SANTA FE,General López,Firmat,True,True,False,True,True,True,True,False,False
2653,SANTA FE,General López,Hughes,False,False,False,True,True,True,True,False,False
2654,SANTA FE,General López,La Chispa,False,False,False,False,False,False,True,True,False
2655,CORDOBA,Pocho,Salsacate,True,False,False,True,True,True,True,True,True
2656,CORDOBA,Pocho,San Gerónimo,False,False,False,False,False,False,False,True,False
2657,CORDOBA,Pocho,Tala Cañada,False,False,False,False,True,False,True,True,False
2658,CORDOBA,Pocho,Taninga,False,False,False,False,False,False,False,True,False
2659,CORDOBA,Pocho,Villa de Pocho,False,False,False,False,True,False,True,True,False
2660,CORDOBA,Presidente Roque Sáenz Peña,General Levalle,True,True,False,True,True,True,True,True,False
2661,CORDOBA,Presidente Roque Sáenz Peña,La Cesira,True,False,False,True,True,True,True,True,True
2662,CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,True,True,False,True,True,True,True,True,False
2663,CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,False,False,False,True,False,False,False,False,False
2664,CORDOBA,Presidente Roque Sáenz Peña,Melo,False,False,False,True,True,True,True,True,False
2665,CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,False,False,False,False,True,True,True,True,False
2666,CORDOBA,Presidente Roque Sáenz Peña,Rosales,False,False,False,False,True,True,True,True,False
2667,CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,False,False,False,False,True,False,True,True,False
2668,CORRIENTES,Berón de Astrada,Yahapé,False,False,False,False,True,False,False,False,False
2669,CORRIENTES,Empedrado,El Sombrero,True,False,False,False,True,False,True,True,True
2670,CORRIENTES,Empedrado,Empedrado,True,True,False,False,True,True,True,True,True
2671,CORRIENTES,Esquina,Esquina,True,False,False,True,True,True,True,True,True
2672,CORRIENTES,Esquina,Pueblo Libertador,False,False,False,False,True,False,False,True,True
2673,CORRIENTES,General Alvear,Alvear,True,False,False,False,True,True,True,False,True
2674,CORRIENTES,General Alvear,Estación Torrent,False,False,False,False,True,False,False,False,False
2675,CORRIENTES,General Paz,Itá Ibaté,True,True,False,False,True,True,True,True,True
2676,CORRIENTES,General Paz,Lomas de Vallejos,False,False,False,False,True,False,False,False,True
2677,CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,False,True,False,False,True,True,True,True,False
2678,CORRIENTES,General Paz,Palmar Grande,False,False,False,False,False,False,False,True,True
2679,CORRIENTES,Goya,Colonia Carolina,False,False,False,False,True,True,True,True,True
2680,SAN LUIS,Belgrano,Toro Negro,False,False,False,False,False,False,False,False,False
2681,SAN LUIS,Belgrano,Villa de la Quebrada,False,False,False,True,False,False,False,True,False
2682,CORRIENTES,Capital,Barrio Esperanza,False,False,False,False,True,True,False,False,False
2683,CORRIENTES,Capital,Corrientes,True,True,True,True,True,True,True,True,True
2684,CORRIENTES,Capital,Laguna Brava,False,False,False,False,True,True,True,False,True
2685,CORRIENTES,Capital,Riachuelo,False,False,False,False,True,True,True,True,True
2686,CORRIENTES,Capital,San Cayetano,False,False,False,False,False,False,False,False,True
2687,CORRIENTES,Concepción,Concepción,False,False,False,False,True,False,True,True,True
2688,CORRIENTES,Concepción,Santa Rosa,False,False,False,False,True,False,True,True,False
2689,CORRIENTES,Concepción,Tabay,False,False,False,False,True,False,True,True,True
2690,CORRIENTES,Concepción,Tatacua,False,False,False,False,True,False,False,False,True
2691,CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,False,False,False,False,True,False,False,True,True
2692,CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,True,False,False,True,True,True,True,True,True
2693,CORRIENTES,Curuzú Cuatiá,Perugorría,False,False,False,False,True,False,True,True,True
2694,SAN LUIS,Belgrano,Villa General Roca,False,False,False,True,False,False,False,True,False
2695,SAN LUIS,Chacabuco,Balcarce,False,False,False,False,False,False,False,False,False
2696,SAN LUIS,Chacabuco,Colonia Zubelzu,False,False,False,False,False,False,False,False,False
2697,SAN LUIS,Chacabuco,Concarán,False,False,False,False,True,True,False,True,True
2698,SAN LUIS,Chacabuco,Cortaderas,False,False,False,True,True,True,True,True,False
2699,SAN LUIS,Chacabuco,El Algarrobal,False,False,False,True,False,False,False,False,False
2700,SAN LUIS,Chacabuco,El Churrasco,False,False,False,False,False,False,False,False,False
2701,SAN LUIS,Chacabuco,El Recuerdo,False,False,False,False,False,False,False,False,False
2702,SAN LUIS,Chacabuco,El Sauce,False,False,False,False,False,False,False,False,False
2703,SAN LUIS,Chacabuco,El Sifon,False,False,False,False,False,False,False,False,False
2704,SAN LUIS,Chacabuco,El Tala,False,False,False,False,False,False,False,False,False
2705,SAN LUIS,Chacabuco,La Celestina,False,False,False,False,False,False,False,False,False
2706,SAN LUIS,Chacabuco,Las Rosas,False,False,False,False,False,False,False,False,False
2707,SAN LUIS,Chacabuco,Naschel,False,False,False,False,True,False,True,True,False
2708,SAN LUIS,Chacabuco,Papagayos,False,False,False,False,False,False,False,True,False
2709,SAN LUIS,Chacabuco,Pozo Cavado,False,False,False,False,False,False,False,False,False
2710,SAN LUIS,Chacabuco,Punta De La Loma,False,False,False,False,False,False,False,False,False
2711,SAN LUIS,Chacabuco,Renca,False,False,False,False,False,False,False,True,False
2712,SAN LUIS,Chacabuco,San Felipe,False,False,False,False,False,False,False,False,False
2713,SAN LUIS,Chacabuco,San Miguel,False,False,False,False,False,False,False,False,False
2714,SAN LUIS,Chacabuco,San Pablo,False,False,False,False,False,False,False,True,False
2715,SAN LUIS,Chacabuco,Santa Martina,False,False,False,False,False,False,False,False,False
2716,SAN LUIS,Chacabuco,Tilisarao,False,False,False,False,True,True,False,True,False
