,Año,Trimestre,Provincia,Tecnologia,Conexiones,Zona,Penetracion cada 100 hab,Penetracion cada 100 hogares
2120,2018,4,Formosa,Fibra óptica,887,Noreste,0.17,0.68
2121,2018,4,Jujuy,Fibra óptica,153,Noroeste,0.02,0.08
2122,2018,4,La Pampa,Fibra óptica,3000,Oeste,0.82,3.28
2123,2018,4,La Rioja,Fibra óptica,12000,Oeste,3.81,15.24
2124,2018,4,Mendoza,Fibra óptica,6000,Oeste,0.34,1.36
2125,2018,4,Misiones,Fibra óptica,465,Noreste,0.04,0.16
2126,2018,4,Neuquén,Fibra óptica,3000,Sur,0.41,1.64
2127,2018,4,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2128,2018,4,Salta,Fibra óptica,638,Noroeste,0.04,0.16
2129,2018,4,San Juan,Fibra óptica,806,Oeste,0.1,0.4
2130,2018,4,San Luis,Fibra óptica,378,Oeste,0.07,0.28
2131,2018,4,Santa Cruz,Fibra óptica,382,Sur,0.11,0.44
2132,2018,4,Santa Fe,Fibra óptica,14000,Centro,0.41,1.64
2133,2018,4,Santiago Del Estero,Fibra óptica,23,Noreste,0.0,0.0
2134,2018,4,Tierra Del Fuego,Fibra óptica,200,Sur,0.11,0.44
2135,2018,4,Tucumán,Fibra óptica,119,Noroeste,0.0,0.0
2136,2018,3,Buenos Aires,Fibra óptica,156000,Centro,0.89,3.56
2137,2018,3,Capital Federal,Fibra óptica,36000,Centro,1.15,4.6
2138,2018,3,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2139,2018,3,Chaco,Fibra óptica,2000,Noreste,0.18,0.72
2140,2018,3,Chubut,Fibra óptica,1000,Sur,0.17,0.68
2141,2018,3,Córdoba,Fibra óptica,16000,Centro,0.48,1.92
2142,2018,3,Corrientes,Fibra óptica,212,Noreste,0.02,0.08
2143,2018,3,Entre Ríos,Fibra óptica,2000,Centro,0.14,0.56
2144,2018,3,Formosa,Fibra óptica,817,Noreste,0.15,0.6
2145,2018,3,Jujuy,Fibra óptica,32,Noroeste,0.0,0.0
2146,2018,3,La Pampa,Fibra óptica,8000,Oeste,2.19,8.76
2147,2018,3,La Rioja,Fibra óptica,13000,Oeste,4.13,16.52
2148,2018,3,Mendoza,Fibra óptica,6000,Oeste,0.34,1.36
2149,2018,3,Misiones,Fibra óptica,512,Noreste,0.04,0.16
2150,2018,3,Neuquén,Fibra óptica,998,Sur,0.14,0.56
2151,2018,3,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2152,2018,3,Salta,Fibra óptica,678,Noroeste,0.05,0.2
2153,2018,3,San Juan,Fibra óptica,826,Oeste,0.1,0.4
2154,2018,3,San Luis,Fibra óptica,368,Oeste,0.07,0.28
2155,2018,3,Santa Cruz,Fibra óptica,585,Sur,0.18,0.72
2156,2018,3,Santa Fe,Fibra óptica,12000,Centro,0.35,1.4
2157,2018,3,Santiago Del Estero,Fibra óptica,23,Noreste,0.0,0.0
2158,2018,3,Tierra Del Fuego,Fibra óptica,200,Sur,0.11,0.44
2159,2018,3,Tucumán,Fibra óptica,110,Noroeste,0.0,0.0
2160,2018,2,Buenos Aires,Fibra óptica,144000,Centro,0.82,3.28
2161,2018,2,Capital Federal,Fibra óptica,36000,Centro,1.15,4.6
2162,2018,2,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2163,2018,2,Chaco,Fibra óptica,562,Noreste,0.05,0.2
2164,2018,2,Chubut,Fibra óptica,1000,Sur,0.17,0.68
2165,2018,2,Córdoba,Fibra óptica,14000,Centro,0.42,1.68
2166,2018,2,Corrientes,Fibra óptica,201,Noreste,0.02,0.08
2167,2018,2,Entre Ríos,Fibra óptica,2000,Centro,0.14,0.56
2168,2018,2,Formosa,Fibra óptica,18,Noreste,0.0,0.0
2169,2018,2,Jujuy,Fibra óptica,23,Noroeste,0.0,0.0
2170,2018,2,La Pampa,Fibra óptica,8000,Oeste,2.19,8.76
2171,2018,2,La Rioja,Fibra óptica,13000,Oeste,4.13,16.52
2172,2018,2,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2173,2018,2,Misiones,Fibra óptica,512,Noreste,0.04,0.16
2174,2018,2,Neuquén,Fibra óptica,998,Sur,0.14,0.56
2175,2018,2,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2176,2018,2,Salta,Fibra óptica,678,Noroeste,0.05,0.2
2177,2018,2,San Juan,Fibra óptica,826,Oeste,0.1,0.4
2178,2018,2,San Luis,Fibra óptica,368,Oeste,0.07,0.28
2179,2018,2,Santa Cruz,Fibra óptica,585,Sur,0.18,0.72
2180,2018,2,Santa Fe,Fibra óptica,11000,Centro,0.32,1.28
2181,2018,2,Santiago Del Estero,Fibra óptica,23,Noreste,0.0,0.0
2182,2018,2,Tierra Del Fuego,Fibra óptica,531,Sur,0.28,1.12
2183,2018,2,Tucumán,Fibra óptica,110,Noroeste,0.0,0.0
2184,2018,1,Buenos Aires,Fibra óptica,134000,Centro,0.76,3.04
2185,2018,1,Capital Federal,Fibra óptica,36000,Centro,1.15,4.6
2186,2018,1,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2187,2018,1,Chaco,Fibra óptica,383,Noreste,0.03,0.12
2188,2018,1,Chubut,Fibra óptica,1000,Sur,0.17,0.68
2189,2018,1,Córdoba,Fibra óptica,13000,Centro,0.39,1.56
2190,2018,1,Corrientes,Fibra óptica,888,Noreste,0.07,0.28
2191,2018,1,Entre Ríos,Fibra óptica,4000,Centro,0.28,1.12
2192,2018,1,Formosa,Fibra óptica,17,Noreste,0.0,0.0
2193,2018,1,Jujuy,Fibra óptica,23,Noroeste,0.0,0.0
2194,2018,1,La Pampa,Fibra óptica,8000,Oeste,2.19,8.76
2195,2018,1,La Rioja,Fibra óptica,13000,Oeste,4.13,16.52
2196,2018,1,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2197,2018,1,Misiones,Fibra óptica,328,Noreste,0.03,0.12
2198,2018,1,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2199,2018,1,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2200,2018,1,Salta,Fibra óptica,118,Noroeste,0.01,0.04
2201,2018,1,San Juan,Fibra óptica,826,Oeste,0.1,0.4
2202,2018,1,San Luis,Fibra óptica,368,Oeste,0.07,0.28
2203,2018,1,Santa Cruz,Fibra óptica,2000,Sur,0.6,2.4
2204,2018,1,Santa Fe,Fibra óptica,11000,Centro,0.32,1.28
2205,2018,1,Santiago Del Estero,Fibra óptica,23,Noreste,0.0,0.0
2206,2018,1,Tierra Del Fuego,Fibra óptica,531,Sur,0.28,1.12
2207,2018,1,Tucumán,Fibra óptica,107,Noroeste,0.0,0.0
2208,2017,4,Buenos Aires,Fibra óptica,131000,Centro,0.75,3.0
2209,2017,4,Capital Federal,Fibra óptica,36000,Centro,1.15,4.6
2210,2017,4,Catamarca,Fibra óptica,11000,Noroeste,2.78,11.12
2211,2017,4,Chaco,Fibra óptica,389,Noreste,0.03,0.12
2212,2017,4,Chubut,Fibra óptica,1000,Sur,0.17,0.68
2213,2017,4,Córdoba,Fibra óptica,13000,Centro,0.39,1.56
2214,2017,4,Corrientes,Fibra óptica,894,Noreste,0.07,0.28
2215,2017,4,Entre Ríos,Fibra óptica,2000,Centro,0.14,0.56
2216,2017,4,Formosa,Fibra óptica,19,Noreste,0.0,0.0
2217,2017,4,Jujuy,Fibra óptica,20,Noroeste,0.0,0.0
2218,2017,4,La Pampa,Fibra óptica,8000,Oeste,2.19,8.76
2219,2017,4,La Rioja,Fibra óptica,14000,Oeste,4.44,17.76
2220,2017,4,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2221,2017,4,Misiones,Fibra óptica,95,Noreste,0.01,0.04
2222,2017,4,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2223,2017,4,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2224,2017,4,Salta,Fibra óptica,127,Noroeste,0.01,0.04
2225,2017,4,San Juan,Fibra óptica,812,Oeste,0.1,0.4
2226,2017,4,San Luis,Fibra óptica,335,Oeste,0.06,0.24
2227,2017,4,Santa Cruz,Fibra óptica,582,Sur,0.17,0.68
2228,2017,4,Santa Fe,Fibra óptica,11000,Centro,0.32,1.28
2229,2017,4,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2230,2017,4,Tierra Del Fuego,Fibra óptica,530,Sur,0.28,1.12
2231,2017,4,Tucumán,Fibra óptica,105,Noroeste,0.0,0.0
2232,2017,3,Buenos Aires,Fibra óptica,125000,Centro,0.71,2.84
2233,2017,3,Capital Federal,Fibra óptica,33000,Centro,1.06,4.24
2234,2017,3,Catamarca,Fibra óptica,12000,Noroeste,3.03,12.12
2235,2017,3,Chaco,Fibra óptica,456,Noreste,0.04,0.16
2236,2017,3,Chubut,Fibra óptica,1000,Sur,0.17,0.68
2237,2017,3,Córdoba,Fibra óptica,11000,Centro,0.33,1.32
2238,2017,3,Corrientes,Fibra óptica,947,Noreste,0.08,0.32
2239,2017,3,Entre Ríos,Fibra óptica,2000,Centro,0.14,0.56
2240,2017,3,Formosa,Fibra óptica,428,Noreste,0.08,0.32
2241,2017,3,Jujuy,Fibra óptica,20,Noroeste,0.0,0.0
2242,2017,3,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2243,2017,3,La Rioja,Fibra óptica,14000,Oeste,4.44,17.76
2244,2017,3,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2245,2017,3,Misiones,Fibra óptica,110,Noreste,0.01,0.04
2246,2017,3,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2247,2017,3,Río Negro,Fibra óptica,1000,Sur,0.13,0.52
2248,2017,3,Salta,Fibra óptica,127,Noroeste,0.01,0.04
2249,2017,3,San Juan,Fibra óptica,816,Oeste,0.1,0.4
2250,2017,3,San Luis,Fibra óptica,347,Oeste,0.06,0.24
2251,2017,3,Santa Cruz,Fibra óptica,2000,Sur,0.6,2.4
2252,2017,3,Santa Fe,Fibra óptica,6000,Centro,0.18,0.72
2253,2017,3,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2254,2017,3,Tierra Del Fuego,Fibra óptica,622,Sur,0.33,1.32
2255,2017,3,Tucumán,Fibra óptica,106,Noroeste,0.0,0.0
2256,2017,2,Buenos Aires,Fibra óptica,119000,Centro,0.68,2.72
2257,2017,2,Capital Federal,Fibra óptica,39000,Centro,1.25,5.0
2258,2017,2,Catamarca,Fibra óptica,14000,Noroeste,3.54,14.16
2259,2017,2,Chaco,Fibra óptica,458,Noreste,0.04,0.16
2260,2017,2,Chubut,Fibra óptica,916,Sur,0.15,0.6
2261,2017,2,Córdoba,Fibra óptica,4000,Centro,0.12,0.48
2262,2017,2,Corrientes,Fibra óptica,258,Noreste,0.02,0.08
2263,2017,2,Entre Ríos,Fibra óptica,254,Centro,0.02,0.08
2264,2017,2,Formosa,Fibra óptica,17,Noreste,0.0,0.0
2265,2017,2,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2266,2017,2,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2267,2017,2,La Rioja,Fibra óptica,15000,Oeste,4.76,19.04
2268,2017,2,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2269,2017,2,Misiones,Fibra óptica,103,Noreste,0.01,0.04
2270,2017,2,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2271,2017,2,Río Negro,Fibra óptica,961,Sur,0.13,0.52
2272,2017,2,Salta,Fibra óptica,115,Noroeste,0.01,0.04
2273,2017,2,San Juan,Fibra óptica,772,Oeste,0.09,0.36
2274,2017,2,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2275,2017,2,Santa Cruz,Fibra óptica,1000,Sur,0.3,1.2
2276,2017,2,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2277,2017,2,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2278,2017,2,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2279,2017,2,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2280,2017,1,Buenos Aires,Fibra óptica,119000,Centro,0.68,2.72
2281,2017,1,Capital Federal,Fibra óptica,38000,Centro,1.22,4.88
2282,2017,1,Catamarca,Fibra óptica,14000,Noroeste,3.54,14.16
2283,2017,1,Chaco,Fibra óptica,252,Noreste,0.02,0.08
2284,2017,1,Chubut,Fibra óptica,916,Sur,0.15,0.6
2285,2017,1,Córdoba,Fibra óptica,5000,Centro,0.15,0.6
2286,2017,1,Corrientes,Fibra óptica,236,Noreste,0.02,0.08
2287,2017,1,Entre Ríos,Fibra óptica,230,Centro,0.02,0.08
2288,2017,1,Formosa,Fibra óptica,16,Noreste,0.0,0.0
2289,2017,1,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2290,2017,1,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2291,2017,1,La Rioja,Fibra óptica,15000,Oeste,4.76,19.04
2292,2017,1,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2293,2017,1,Misiones,Fibra óptica,101,Noreste,0.01,0.04
2294,2017,1,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2295,2017,1,Río Negro,Fibra óptica,954,Sur,0.13,0.52
2296,2017,1,Salta,Fibra óptica,114,Noroeste,0.01,0.04
2297,2017,1,San Juan,Fibra óptica,772,Oeste,0.09,0.36
2298,2017,1,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2299,2017,1,Santa Cruz,Fibra óptica,1000,Sur,0.3,1.2
2300,2017,1,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2301,2017,1,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2302,2017,1,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2303,2017,1,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2304,2016,4,Buenos Aires,Fibra óptica,119000,Centro,0.68,2.72
2305,2016,4,Capital Federal,Fibra óptica,38000,Centro,1.22,4.88
2306,2016,4,Catamarca,Fibra óptica,14000,Noroeste,3.54,14.16
2307,2016,4,Chaco,Fibra óptica,248,Noreste,0.02,0.08
2308,2016,4,Chubut,Fibra óptica,916,Sur,0.15,0.6
2309,2016,4,Córdoba,Fibra óptica,3000,Centro,0.09,0.36
2310,2016,4,Corrientes,Fibra óptica,233,Noreste,0.02,0.08
2311,2016,4,Entre Ríos,Fibra óptica,226,Centro,0.02,0.08
2312,2016,4,Formosa,Fibra óptica,16,Noreste,0.0,0.0
2313,2016,4,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2314,2016,4,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2315,2016,4,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2316,2016,4,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2317,2016,4,Misiones,Fibra óptica,100,Noreste,0.01,0.04
2318,2016,4,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2319,2016,4,Río Negro,Fibra óptica,954,Sur,0.13,0.52
2320,2016,4,Salta,Fibra óptica,110,Noroeste,0.01,0.04
2321,2016,4,San Juan,Fibra óptica,772,Oeste,0.09,0.36
2322,2016,4,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2323,2016,4,Santa Cruz,Fibra óptica,1000,Sur,0.3,1.2
2324,2016,4,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2325,2016,4,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2326,2016,4,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2327,2016,4,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2328,2016,3,Buenos Aires,Fibra óptica,113000,Centro,0.64,2.56
2329,2016,3,Capital Federal,Fibra óptica,37000,Centro,1.19,4.76
2330,2016,3,Catamarca,Fibra óptica,14000,Noroeste,3.54,14.16
2331,2016,3,Chaco,Fibra óptica,232,Noreste,0.02,0.08
2332,2016,3,Chubut,Fibra óptica,916,Sur,0.15,0.6
2333,2016,3,Córdoba,Fibra óptica,3000,Centro,0.09,0.36
2334,2016,3,Corrientes,Fibra óptica,217,Noreste,0.02,0.08
2335,2016,3,Entre Ríos,Fibra óptica,206,Centro,0.01,0.04
2336,2016,3,Formosa,Fibra óptica,9,Noreste,0.0,0.0
2337,2016,3,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2338,2016,3,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2339,2016,3,La Rioja,Fibra óptica,15000,Oeste,4.76,19.04
2340,2016,3,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2341,2016,3,Misiones,Fibra óptica,79,Noreste,0.01,0.04
2342,2016,3,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2343,2016,3,Río Negro,Fibra óptica,942,Sur,0.12,0.48
2344,2016,3,Salta,Fibra óptica,90,Noroeste,0.01,0.04
2345,2016,3,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2346,2016,3,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2347,2016,3,Santa Cruz,Fibra óptica,817,Sur,0.25,1.0
2348,2016,3,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2349,2016,3,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2350,2016,3,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2351,2016,3,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2352,2016,2,Buenos Aires,Fibra óptica,113000,Centro,0.64,2.56
2353,2016,2,Capital Federal,Fibra óptica,37000,Centro,1.19,4.76
2354,2016,2,Catamarca,Fibra óptica,14000,Noroeste,3.54,14.16
2355,2016,2,Chaco,Fibra óptica,221,Noreste,0.02,0.08
2356,2016,2,Chubut,Fibra óptica,916,Sur,0.15,0.6
2357,2016,2,Córdoba,Fibra óptica,2000,Centro,0.06,0.24
2358,2016,2,Corrientes,Fibra óptica,203,Noreste,0.02,0.08
2359,2016,2,Entre Ríos,Fibra óptica,169,Centro,0.01,0.04
2360,2016,2,Formosa,Fibra óptica,6,Noreste,0.0,0.0
2361,2016,2,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2362,2016,2,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2363,2016,2,La Rioja,Fibra óptica,15000,Oeste,4.76,19.04
2364,2016,2,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2365,2016,2,Misiones,Fibra óptica,77,Noreste,0.01,0.04
2366,2016,2,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2367,2016,2,Río Negro,Fibra óptica,939,Sur,0.12,0.48
2368,2016,2,Salta,Fibra óptica,85,Noroeste,0.01,0.04
2369,2016,2,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2370,2016,2,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2371,2016,2,Santa Cruz,Fibra óptica,396,Sur,0.12,0.48
2372,2016,2,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2373,2016,2,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2374,2016,2,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2375,2016,2,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2376,2016,1,Buenos Aires,Fibra óptica,111000,Centro,0.63,2.52
2377,2016,1,Capital Federal,Fibra óptica,36000,Centro,1.15,4.6
2378,2016,1,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2379,2016,1,Chaco,Fibra óptica,211,Noreste,0.02,0.08
2380,2016,1,Chubut,Fibra óptica,916,Sur,0.15,0.6
2381,2016,1,Córdoba,Fibra óptica,674,Centro,0.02,0.08
2382,2016,1,Corrientes,Fibra óptica,192,Noreste,0.02,0.08
2383,2016,1,Entre Ríos,Fibra óptica,146,Centro,0.01,0.04
2384,2016,1,Formosa,Fibra óptica,5,Noreste,0.0,0.0
2385,2016,1,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2386,2016,1,La Pampa,Fibra óptica,5000,Oeste,1.37,5.48
2387,2016,1,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2388,2016,1,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2389,2016,1,Misiones,Fibra óptica,70,Noreste,0.01,0.04
2390,2016,1,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2391,2016,1,Río Negro,Fibra óptica,937,Sur,0.12,0.48
2392,2016,1,Salta,Fibra óptica,73,Noroeste,0.01,0.04
2393,2016,1,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2394,2016,1,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2395,2016,1,Santa Cruz,Fibra óptica,396,Sur,0.12,0.48
2396,2016,1,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2397,2016,1,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2398,2016,1,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2399,2016,1,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2400,2015,4,Buenos Aires,Fibra óptica,103000,Centro,0.59,2.36
2401,2015,4,Capital Federal,Fibra óptica,20000,Centro,0.64,2.56
2402,2015,4,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2403,2015,4,Chaco,Fibra óptica,186,Noreste,0.02,0.08
2404,2015,4,Chubut,Fibra óptica,916,Sur,0.15,0.6
2405,2015,4,Córdoba,Fibra óptica,480,Centro,0.01,0.04
2406,2015,4,Corrientes,Fibra óptica,177,Noreste,0.01,0.04
2407,2015,4,Entre Ríos,Fibra óptica,122,Centro,0.01,0.04
2408,2015,4,Formosa,Fibra óptica,4,Noreste,0.0,0.0
2409,2015,4,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2410,2015,4,La Pampa,Fibra óptica,4000,Oeste,1.09,4.36
2411,2015,4,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2412,2015,4,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2413,2015,4,Misiones,Fibra óptica,48,Noreste,0.0,0.0
2414,2015,4,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2415,2015,4,Río Negro,Fibra óptica,915,Sur,0.12,0.48
2416,2015,4,Salta,Fibra óptica,47,Noroeste,0.0,0.0
2417,2015,4,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2418,2015,4,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2419,2015,4,Santa Cruz,Fibra óptica,396,Sur,0.12,0.48
2420,2015,4,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2421,2015,4,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2422,2015,4,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2423,2015,4,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2424,2015,3,Buenos Aires,Fibra óptica,114000,Centro,0.65,2.6
2425,2015,3,Capital Federal,Fibra óptica,31000,Centro,0.99,3.96
2426,2015,3,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2427,2015,3,Chaco,Fibra óptica,186,Noreste,0.02,0.08
2428,2015,3,Chubut,Fibra óptica,916,Sur,0.15,0.6
2429,2015,3,Córdoba,Fibra óptica,1000,Centro,0.03,0.12
2430,2015,3,Corrientes,Fibra óptica,176,Noreste,0.01,0.04
2431,2015,3,Entre Ríos,Fibra óptica,122,Centro,0.01,0.04
2432,2015,3,Formosa,Fibra óptica,2,Noreste,0.0,0.0
2433,2015,3,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2434,2015,3,La Pampa,Fibra óptica,4000,Oeste,1.09,4.36
2435,2015,3,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2436,2015,3,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2437,2015,3,Misiones,Fibra óptica,46,Noreste,0.0,0.0
2438,2015,3,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2439,2015,3,Río Negro,Fibra óptica,917,Sur,0.12,0.48
2440,2015,3,Salta,Fibra óptica,47,Noroeste,0.0,0.0
2441,2015,3,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2442,2015,3,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2443,2015,3,Santa Cruz,Fibra óptica,396,Sur,0.12,0.48
2444,2015,3,Santa Fe,Fibra óptica,4000,Centro,0.12,0.48
2445,2015,3,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2446,2015,3,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2447,2015,3,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2448,2015,2,Buenos Aires,Fibra óptica,116000,Centro,0.66,2.64
2449,2015,2,Capital Federal,Fibra óptica,20000,Centro,0.64,2.56
2450,2015,2,Catamarca,Fibra óptica,15000,Noroeste,3.79,15.16
2451,2015,2,Chaco,Fibra óptica,179,Noreste,0.02,0.08
2452,2015,2,Chubut,Fibra óptica,916,Sur,0.15,0.6
2453,2015,2,Córdoba,Fibra óptica,435,Centro,0.01,0.04
2454,2015,2,Corrientes,Fibra óptica,157,Noreste,0.01,0.04
2455,2015,2,Entre Ríos,Fibra óptica,119,Centro,0.01,0.04
2456,2015,2,Formosa,Fibra óptica,2,Noreste,0.0,0.0
2457,2015,2,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2458,2015,2,La Pampa,Fibra óptica,4000,Oeste,1.09,4.36
2459,2015,2,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2460,2015,2,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2461,2015,2,Misiones,Fibra óptica,37,Noreste,0.0,0.0
2462,2015,2,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2463,2015,2,Río Negro,Fibra óptica,916,Sur,0.12,0.48
2464,2015,2,Salta,Fibra óptica,47,Noroeste,0.0,0.0
2465,2015,2,San Juan,Fibra óptica,770,Oeste,0.09,0.36
2466,2015,2,San Luis,Fibra óptica,354,Oeste,0.07,0.28
2467,2015,2,Santa Cruz,Fibra óptica,396,Sur,0.12,0.48
2468,2015,2,Santa Fe,Fibra óptica,3000,Centro,0.09,0.36
2469,2015,2,Santiago Del Estero,Fibra óptica,19,Noreste,0.0,0.0
2470,2015,2,Tierra Del Fuego,Fibra óptica,665,Sur,0.35,1.4
2471,2015,2,Tucumán,Fibra óptica,116,Noroeste,0.0,0.0
2472,2015,1,Buenos Aires,Fibra óptica,134000,Centro,0.76,3.04
2473,2015,1,Capital Federal,Fibra óptica,19000,Centro,0.61,2.44
2474,2015,1,Catamarca,Fibra óptica,16000,Noroeste,4.04,16.16
2475,2015,1,Chaco,Fibra óptica,164,Noreste,0.01,0.04
2476,2015,1,Chubut,Fibra óptica,906,Sur,0.15,0.6
2477,2015,1,Córdoba,Fibra óptica,415,Centro,0.01,0.04
2478,2015,1,Corrientes,Fibra óptica,129,Noreste,0.01,0.04
2479,2015,1,Entre Ríos,Fibra óptica,108,Centro,0.01,0.04
2480,2015,1,Formosa,Fibra óptica,1,Noreste,0.0,0.0
2481,2015,1,Jujuy,Fibra óptica,22,Noroeste,0.0,0.0
2482,2015,1,La Pampa,Fibra óptica,3000,Oeste,0.82,3.28
2483,2015,1,La Rioja,Fibra óptica,16000,Oeste,5.08,20.32
2484,2015,1,Mendoza,Fibra óptica,3000,Oeste,0.17,0.68
2485,2015,1,Misiones,Fibra óptica,30,Noreste,0.0,0.0
2486,2015,1,Neuquén,Fibra óptica,1000,Sur,0.14,0.56
2487,2015,1,Río Negro,Fibra óptica,907,Sur,0.12,0.48
2488,2015,1,Salta,Fibra óptica,47,Noroeste,0.0,0.0
2489,2015,1,San Juan,Fibra óptica,755,Oeste,0.09,0.36
2490,2015,1,San Luis,Fibra óptica,351,Oeste,0.07,0.28
